Medicine_ID,Generic_Name,Revenue,Profit,Inventory_Value,Waste_Value
MED022947,Nilotinib,0.0,40557.100000000006,180201.1,0.0
MED014296,"Homosalate, Octisalate, Octocrylene, Zinc Oxide",0.0,40549.54000000001,146581.74,0.0
MED078068,"Drosera, Arnica Montana, Bryonia, Ipecacuanha, Cetraria Islandica, Coccus Cacti, Corallium Rubrum, Stannum Metallicum, Camomilla, Coffea Crudea",835.93,40545.54000000001,151038.09,0.0
MED091535,Metoprolol Succinate,0.0,40545.03999999999,116489.3,0.0
MED093210,"Calc Carb, Calc Fluor, Causticum, Cineraria, Euphrasia, Naphthalinum, Nat Mur, Phos, Quassia, Silicea",0.0,40543.350000000006,173765.85,0.0
MED130466,Slap Happy,0.0,40467.140000000014,197379.35,26775.35
MED011128,Pantoprazole Sodium,0.0,40407.90000000002,148999.5,0.0
MED012878,Cisatracurium Besylate,438.36,40398.56,114995.44,14226.24
MED001934,Somatropin,0.0,40385.04000000001,182603.64,0.0
MED127059,Sulfur,0.0,40373.27999999997,163591.92,9259.92
MED124720,Glycerin,0.0,40332.92999999999,162955.32,66844.2
MED100481,Methylphenidate Hydrochloride,0.0,40305.43000000002,145782.88999999998,0.0
MED065949,Nicotine Polacrilex,0.0,40299.19999999998,182846.3,12598.95
MED063503,Bupropion Hydrochloride,0.0,40284.96000000001,128653.49,0.0
MED069350,Gabapentin,0.0,40257.94,160045.8,33130.5
MED117025,Echinacea Angustifolia,0.0,40257.37999999999,108375.05,28309.05
MED136223,Dorzolamide Hydrochloride And Timolol Maleate Preservative Free,875.09,40235.95,100794.33,45700.2
MED045464,Rosuvastatin,0.0,40218.51999999996,171311.24000000002,0.0
MED062222,Neostigmine Methylsulfate,0.0,40213.80999999994,196666.47000000003,0.0
MED107842,Lisinopril,0.0,40206.15,182664.09,73842.93
MED076327,Pyrithione Zinc,0.0,40206.14,103399.27,0.0
MED066920,Benzalkonium Chloride,0.0,40203.54000000001,108047.79,0.0
MED008581,Mesalamine,0.0,40172.0,101226.8,29117.95
MED062227,Potassium Bicarbonate,665.5,40149.89,125843.65,0.0
MED130169,Prednisone,128.3,40107.66,177963.78,0.0
MED028683,Phentermine Hydrochloride,0.0,40085.94,124508.38,0.0
MED127686,Rosuvastatin Calcium,0.0,40084.2,111863.7,62146.5
MED136480,Bumetanide,0.0,40072.59,150554.82,23885.16
MED117823,Witch Hazel,0.0,40059.44,141646.44,6775.08
MED003349,Esmolol Hydrochloride,0.0,40036.860000000015,116783.51999999999,14963.52
MED039659,Loratadine,0.0,40021.20999999999,183658.66,0.0
MED096627,"Baptisia Tincd4, Echinacead3, Euphorbiumd6, Galium Apard12, Rumex C.D3, Sarsaprillad6,Sulphurd6",0.0,40000.32000000001,158862.96,0.0
MED068954,Meb Puri-Mega,0.0,39989.95,116825.55,68106.81
MED071812,Alcohol,2753.2,39982.81999999999,114491.29,22462.42
MED005520,Doxepin Hydrochloride,0.0,39975.06,106718.18,0.0
MED049795,Prednisone,0.0,39974.4,110412.0,13188.1
MED107278,Fluphenazine Hydrochloride,0.0,39931.68000000002,178031.03999999998,31284.44
MED022072,"Oyster Shell Calcium Carbonate, Crude, Causticum, Matricaria Recutita, Cinchona Officinalis Bark, Copper, Lycopodium Clavatum Spore, Magnesium Phosphate, Dibasic Trihydrate, Toxicodendron Pubescens Leaf, Silicon Dioxide, And Sulfur",2974.17,39889.74000000002,119481.12,0.0
MED021223,Enalapril Maleate,0.0,39888.640000000014,195025.6,0.0
MED111187,"Celery Seed, Medicago Sativa Whole,Chicory Root",0.0,39883.720000000016,109355.66,0.0
MED094697,Chlorthalidone,0.0,39833.02000000002,166667.69999999998,0.0
MED032656,Erlotinib,0.0,39827.84000000001,111567.04,22527.96
MED049948,Tramadol Hcl,0.0,39825.0,174522.0,0.0
MED009432,"Dextromethorphan Hbr, Guaifenesin, Phenylephrine Hcl",0.0,39806.15,197230.9,10000.44
MED042161,Colloidal Oatmeal,0.0,39802.01999999999,133484.1,45490.85
MED106545,Ziprasidone Hydrochloride,0.0,39796.45999999999,170948.13999999998,4620.22
MED045521,Calcium Carbonate,0.0,39757.129999999976,183968.05,38617.2
MED069537,Zinc Oxide,0.0,39750.00000000003,134572.3,44688.16
MED025968,"Avobenzone, Homosalate, Octisalate, Octocrylene",0.0,39724.79999999999,123055.2,9229.14
MED120504,Doxycycline Hyclate,0.0,39707.28000000003,147604.94999999998,47085.45
MED012083,"Acetaminophen, Aspirin, Caffeine",0.0,39666.13999999999,134264.54,4073.99
MED061828,Paroxetine,0.0,39606.69999999998,119229.25,65697.75
MED063786,Zinc Oxide,0.0,39555.44999999995,157067.68000000002,2808.96
MED005785,Desogestrel And Ethinyl Estradiol,0.0,39545.69,143814.34,1790.22
MED084310,Acetaminophen,0.0,39526.73000000001,159038.9,0.0
MED048245,"Diphenhydramine Hydrochloride, Menthol",0.0,39506.30000000002,142263.13999999998,14029.41
MED096491,Baclofen,0.0,39491.40000000002,111194.46,7712.1
MED079110,Fosfomycin Tromethamine,0.0,39466.0,151515.0,40909.05
MED035944,Rosa Canina Whole,0.0,39455.330000000016,185522.89,50564.78
MED046880,Diphenhydramine Hydrochloride,4775.89,39441.919999999984,137520.96,51570.36
MED026086,Cefdinir,0.0,39361.15,171520.68,0.0
MED124156,Potassium Dichromate,0.0,39358.87999999999,124802.66000000002,92727.21
MED058457,Enoxaparin Sodium,0.0,39353.92000000004,164827.19999999998,0.0
MED006616,Pseudoephedrine Hcl,0.0,39353.600000000006,110551.28,642.74
MED013991,Acetaminophen,0.0,39290.67000000001,146769.75,0.0
MED136980,Guaifenesin 400Mg,0.0,39278.40000000002,184240.0,0.0
MED039024,Sodium Fluoride,0.0,39270.0,107610.0,0.0
MED010626,"Acetaminophen, Chlorpheniramine Maleate, Dextromethorphan Hbr, Phenylephrine Hcl",0.0,39260.19999999998,159505.22,41251.35
MED066216,Simethicone,0.0,39238.70000000001,156710.68,0.0
MED045323,Lacosamide,0.0,39237.95000000001,104444.75,0.0
MED078672,Potassium Chloride,0.0,39236.16,122492.48,0.0
MED066461,Tranexamic Acid,0.0,39234.76,98247.4,0.0
MED063091,Phenylephrine Hcl And Chlorpheniramine Maleate,0.0,39216.81,127548.81,36526.68
MED103948,Bismuth Subsalicylate,4957.97,39215.65999999997,99902.5,0.0
MED051402,Carbidopa And Levodopa,0.0,39182.64,119151.48,0.0
MED110861,"Titanium Dioxide, Zinc Oxide",0.0,39149.68000000002,107627.12,72531.32
MED077239,Benzalkonium Chloride,0.0,39113.39999999998,118696.8,61951.4
MED022396,Benzoyl Peroxide,1061.18,39094.9,162612.58000000002,22351.54
MED130822,Atorvastatin Calcium,0.0,39092.59999999999,110728.05,0.0
MED066700,Sapropterin Dihydrochloride,120.17,39078.05,109575.04,11552.64
MED008470,Sodium Fluoride,0.0,39069.66,103235.16,6030.92
MED038150,Paroxetine Hydrochloride,0.0,39018.40000000001,109036.64,0.0
MED110226,Lisinopril,0.0,38856.31999999998,154038.80000000002,0.0
MED049976,"Octisalate, Titanium Dioxide",640.22,38842.41000000003,158818.56,3851.52
MED034506,Dulaglutide,0.0,38840.91,167759.16,0.0
MED093511,Sodium Fluoride,0.0,38776.47999999998,190305.36,45236.52
MED094024,Baclofen,0.0,38769.330000000016,142798.88999999998,37953.89
MED104348,Fitusiran,0.0,38744.87000000002,122115.31,74350.65
MED040484,Isopropyl Alcohol 50 % Wintergreen,0.0,38743.47,166450.71,0.0
MED033436,Benzalkonium Chloride,0.0,38724.3,109540.35,0.0
MED062369,"Acetaminophen, Dextromethorphan Hydrobromide, Phenylephrine Hydrochloride",0.0,38710.10999999999,136713.45,61635.8
MED130776,Alcohol,0.0,38682.76000000001,135558.0,0.0
MED054460,Coffea Cruda,0.0,38674.5,113908.42,0.0
MED059919,Chromium Sulphuricum,0.0,38664.59999999998,188362.2,0.0
MED081377,"Bacitracin Zinc, Neomycin Sulfate, Polymyxin B Sulfate",0.0,38645.98,130938.77,23557.2
MED069001,Atorvastatin Calcium,0.0,38630.25,168592.5,6667.5
MED018794,"Avobenzone, Homosalate, Octisalate, Octocrylene",0.0,38618.31999999998,122481.37,0.0
MED026979,Sodium Phenylbutyrate,0.0,38571.35999999999,171588.47999999998,34043.52
MED040578,Ibuprofen Oral,0.0,38544.48000000004,165743.11,0.0
MED109621,Danazol,0.0,38522.80000000002,124398.15,10570.62
MED049011,Dextromethorphan Hbr And Guaifenesin,0.0,38510.73000000001,102354.04,0.0
MED096026,Levofloxacin,0.0,38474.4,112591.68,0.0
MED060641,Irbesartan,0.0,38459.55000000002,183822.75,0.0
MED049140,"Dextromethorphan Hbr, Guaifenesin",0.0,38456.779999999984,115995.39,15783.39
MED036915,Carcinosin Miasm Drops,0.0,38420.73000000001,109459.65,0.0
MED034072,Tizanidine Hydrochloride,0.0,38381.25,149436.75,4331.5
MED071079,"Dextrose Monohydrate, Sodium Chloride, And Potassium Chloride",0.0,38378.60000000002,118703.89,0.0
MED003720,"Camphor (Synthetic), Petrolatum",0.0,38376.26000000001,136546.67,0.0
MED034712,Pertuzumab,0.0,38373.630000000005,110410.62,0.0
MED116903,Carbamazepine,0.0,38368.80000000002,106574.16,0.0
MED000359,Losartan Potassium,0.0,38358.05000000001,125504.82999999999,0.0
MED124722,Glycerin,0.0,38339.85000000002,104459.1,302.78
MED034228,"Diphenhydramine Citrate, Ibuprofen",0.0,38314.77,111231.51,4026.48
MED023517,Digestive Stimulator Formula,0.0,38311.96000000001,103667.11,0.0
MED006520,Phenylephrine Hydrochloride,0.0,38255.939999999995,144801.18,61778.44
MED061179,Guanfacine,0.0,38254.20000000001,141200.09,0.0
MED063840,Erlotinib Hydrochloride,0.0,38238.72,100330.68,21480.72
MED086365,Oxygen,0.0,38225.64999999998,123747.65,0.0
MED065976,Doxepin Hydrochloride,0.0,38196.43000000001,118302.52,4479.16
MED119089,"Acetaminophen, Dextromethorphan Hbr",0.0,38181.0,157462.36000000002,0.0
MED131038,Potassium Chloride,0.0,38163.15,134138.43,104881.9
MED136539,Vilazodone Hydrochloride,0.0,38161.2,101639.3,0.0
MED092827,Cyclobenzaprine,0.0,38133.92,106675.4,6479.2
MED073042,Aripiprazole,0.0,38129.21999999999,122779.98,57181.22
MED032061,Docusate Sodium 100Mg,0.0,38082.24000000005,135636.47999999998,0.0
MED083432,"Avobenzone, Octinoxate, Octisalate, Octocrylene",671.61,38024.51999999996,173099.02000000002,27453.1
MED022613,"Avobenzone, Homosalate, Octisalate, Octocrylene",0.0,37991.600000000006,138757.4,0.0
MED076790,Chloroxylenol,0.0,37971.95999999998,127264.87,80266.64
MED039796,Labetalol Hydrochloride,0.0,37932.44,99048.54,26822.28
MED067919,Paclitaxel,0.0,37930.75,150535.0,85941.8
MED088053,Azithromycin,331.32,37917.5,169354.2,25111.14
MED105113,Oxygen,0.0,37887.9,96503.4,0.0
MED092089,Advanced Shower Clean Dry Spray 72H Antiperspirant Deodorant,0.0,37869.44000000002,104571.1,0.0
MED087194,Lisdexamfetamine Dimesylate,3482.34,37867.5,140718.59999999998,23595.24
MED032143,Bupropion Hydrochloride,0.0,37748.59999999999,118138.24,25095.84
MED123843,Topiramate,0.0,37715.67000000001,117967.25,0.0
MED130768,"Avobenzone, Homosalate, Octisalate, Octocrylene, Oxybenzone",963.0,37692.0,184495.36,0.0
MED038198,Metformin Hcl,345.38,37611.57000000001,142186.94999999998,16832.1
MED107301,Titanium Dioxide And Zinc Oxide,0.0,37576.32000000002,111358.08,84678.54
MED060835,Insulin Aspart,0.0,37572.75999999998,145084.31,55125.98
MED129838,Bromfenac,0.0,37570.95000000001,130719.24,0.0
MED020670,Naja Naja Venom,1901.8,37549.68000000001,115173.68,0.0
MED069005,Progesterone,0.0,37542.4,124199.98,0.0
MED070162,Ethyl Alcohol,0.0,37498.71000000002,122376.93,23700.56
MED105149,Alcohol,0.0,37469.06,110689.53,57737.19
MED132660,Ziprasidone Hcl,0.0,37461.72,124022.91,0.0
MED053588,Potassium Citrate,0.0,37449.71999999999,117202.12,0.0
MED088129,Celecoxib,0.0,37435.85999999999,149133.16,0.0
MED121722,Midodrine Hydrochloride,0.0,37425.25,167760.5,9182.68
MED000128,Metformin Hcl,0.0,37419.20000000001,136536.38999999998,0.0
MED035425,Magnesium Chloride,0.0,37395.75,102441.31,0.0
MED050315,Lupus Nosode,0.0,37367.12000000002,146555.59999999998,0.0
MED073677,"Acetaminophen, Dextromethorphan Hbr And Doxylamine Succinate",0.0,37361.51999999999,97329.16,0.0
MED038637,Dimethicone,0.0,37289.69999999998,101647.35,22265.61
MED108027,Dasatinib,0.0,37272.68999999997,184627.17,0.0
MED129632,"Arsenicum Album, Cocculus Indicus, Ipecacuanha, Kerosotum, Petroleum, Pulsatilla, Sanguinaria Canadensis, Tabacum",0.0,37239.09,176375.22,35808.36
MED078837,Prilocaine Hcl And Epinephrine,0.0,37180.78,122667.93,0.0
MED075420,Clobetasol Propionate,0.0,37146.0,119228.0,46528.0
MED107632,Everolimus,0.0,37144.44,145042.29,13940.67
MED067422,Lisinopril,0.0,37134.720000000016,115852.59,24780.63
MED111367,Acetaminophen And Codeine Phosphate,0.0,37097.27999999997,130917.6,0.0
MED091130,"Aluminium Metallicum, Drosera, Illicium Verum, Mentha Piperita, Senega Officinalis",0.0,37091.03999999999,108251.92,0.0
MED011766,Fluconazole,0.0,37085.970000000016,106248.16,7995.52
MED083233,"Olive Extract, Sulfur",0.0,37071.29999999999,172668.58000000002,0.0
MED011187,Etranacogene Dezaparvovec,0.0,37067.22,149070.78,34047.03
MED131401,Lead,0.0,37063.79999999999,107359.35,9704.8
MED029328,Salicylic Acid,439.14,37055.04000000001,143198.52,1234.47
MED068577,Amoxicillin And Clavulanate Potassium,0.0,37047.04000000001,128865.36,0.0
MED129634,Serotonin (Hydrochloride),0.0,36952.88999999999,99452.47,0.0
MED106797,Acetaminophen,0.0,36910.06,159069.68,44233.28
MED050923,Aluminum Chlorohydrate,0.0,36872.55,93600.65,0.0
MED022029,"Avobenzone 2.5%, Octinoxate 6%, Oxybenzone 3%",0.0,36852.4,175940.0,47689.0
MED018510,Risperidone,0.0,36815.71000000001,130304.32,0.0
MED006330,Praseodymium Metallicum,0.0,36814.65000000002,163622.05,49283.75
MED110106,"Avobenzone, Octisalate, Octocrylene",0.0,36796.05000000002,148179.37,14485.4
MED110028,Ethyl Alcohol,0.0,36726.69,166850.97,74674.56
MED020013,Diphenhydramine Hydrochloride,0.0,36725.0,130072.8,0.0
MED115533,Benzalkonium Chloride,0.0,36653.94,123648.38,14047.24
MED000626,Menthol,0.0,36650.25,136549.35,12571.21
MED123901,Methyl Salicylate,0.0,36609.59999999999,122572.56,0.0
MED109487,Acetaminophen,0.0,36608.00000000003,122108.8,45790.8
MED053022,Neostigmine Methylsulfate,0.0,36601.98000000001,171001.22,0.0
MED073638,Povidone-Iodine,4386.78,36582.60000000002,109933.05,0.0
MED066085,Acetaminophen,450.72,36519.22,141876.78,0.0
MED083102,Diphenhydramine Hydrochloride,1070.52,36516.90000000001,99754.2,0.0
MED097326,"Avobenzone, Homosalate, Octisalate, Octocrylene",0.0,36514.80000000002,132970.31999999998,0.0
MED069092,Ulspira,0.0,36480.64,98360.64,0.0
MED050853,Pyrithione Zinc,0.0,36457.08,118185.98,10026.06
MED014580,Eszopiclone,0.0,36433.8,118581.3,74662.3
MED001036,Titanium Dioxide,0.0,36425.28,156970.4,89328.55
MED096540,Zinc Oxide,0.0,36416.25,121473.0,9537.88
MED124526,Lidocaine,0.0,36384.12000000002,132871.69999999998,19314.1
MED059618,Buspirone Hydrochloride,0.0,36363.600000000006,149379.36000000002,39441.12
MED006349,Stannum Arsenatum,0.0,36349.22999999998,111147.94,6972.38
MED013462,Vardenafil Hydrochloride,0.0,36325.350000000006,127238.85,36313.11
MED111392,Kids Toothpaste For Cavity Protection,149.19,36300.77000000002,172179.58,0.0
MED127810,Rivastigmine,0.0,36278.55,116055.45,0.0
MED035685,Citalopram Hydrobromide,0.0,36251.70000000001,122343.9,22333.92
MED001742,Joint Health Capsules,0.0,36241.54000000001,145853.96,0.0
MED063584,Diclofenac Sodium,0.0,36166.0,119621.72,42482.48
MED062055,Quetiapine,0.0,36129.9,109269.5,0.0
MED119845,Dalbavancin Hydrochloride,0.0,36115.20000000001,112617.6,0.0
MED073400,Neostigmine Methylsulfate,0.0,36048.16000000003,122375.46,23296.86
MED092490,"Menthol, Unspecified Form",799.94,36025.74000000002,107308.61,21856.55
MED034400,Diclofenac Sodium,0.0,36003.92999999999,91063.86,24084.9
MED020366,Lamotrigine,708.54,35999.899999999994,151524.12,44121.0
MED135581,Tramadol Hydrochloride,0.0,35974.399999999994,171151.75,53346.0
MED119429,Testosterone,0.0,35932.25999999998,107026.92,59590.08
MED012830,Benzoin Resin,922.15,35930.67999999999,108826.94,38629.41
MED032218,Dimethicone,0.0,35903.7,115964.1,12148.62
MED020804,"Acetaminophen, Dextromethorphan Hbr, Doxylamine Succinate, Phenylephrine Hcl",0.0,35861.54999999999,102092.7,0.0
MED115083,Robinia Pseudacacia,796.61,35852.740000000005,126490.54,0.0
MED125135,"Avobenzone, Homosalate, Octisalate, Octocrylene Sunscreen",0.0,35778.5,97019.0,0.0
MED040580,Zolpidem Tartrate,0.0,35776.399999999994,108235.72,11261.52
MED104125,Sodium Monofluorophosphate,0.0,35745.850000000006,126618.66,40147.38
MED102297,Olopatadine Hydrochloride Ophthalmic,0.0,35744.53,171452.35,26990.25
MED069322,Morphine Sulfate,0.0,35736.120000000024,167412.36,62539.1
MED104001,Oxycodone Hydrochloride,0.0,35732.34,126882.72,37390.56
MED028810,Shampoo,0.0,35656.75,135679.0,5202.2
MED001867,Sodium Fluoride,0.0,35654.600000000035,151656.74,38026.69
MED059477,Sulfur,0.0,35651.97,133727.22,16192.44
MED029341,"Ammonia Inhalant, Smelling Salts",5298.6,35633.509999999995,129130.32,8589.6
MED080094,Phenylephrine Hydrochloride,2320.72,35594.110000000015,131546.88999999998,0.0
MED132573,Brigatinib,0.0,35576.239999999976,111033.3,0.0
MED114634,Clonidine Hydrochloride,0.0,35574.0,115758.72,12026.88
MED122951,Menthol,0.0,35540.79999999999,156368.85,37399.56
MED026336,Varenicline,0.0,35502.600000000006,108288.46,0.0
MED012230,Rizatriptan Benzoate,0.0,35453.749999999985,115206.49,0.0
MED023570,Lidocaine 4%,0.0,35450.59000000001,94788.4,0.0
MED104938,"Dextrose, Sodium Chloride, And Potassium Chloride",0.0,35395.01999999999,101859.54,6058.56
MED056012,"Avobenzone, Homosalate, Octocrylene, Octisalate",0.0,35378.43999999997,118123.88,0.0
MED129000,Zirconium Muriaticum,0.0,35343.37999999999,118292.46,0.0
MED073897,Kali Bichromicum,0.0,35277.55000000002,176260.7,89274.9
MED080436,Duloxetine,0.0,35275.67999999999,91666.08,69270.39
MED052215,Naproxen,0.0,35236.46000000002,148773.66,67456.38
MED021118,Azithromycin,0.0,35197.83,126755.52,4036.8
MED082115,Alcohol Antiseptic,0.0,35162.82000000001,122299.74,0.0
MED044462,Benzocaine,0.0,35162.64,93559.65,56219.7
MED002285,Kali Phosphoricum,0.0,35156.609999999986,131463.68,0.0
MED115018,Lacosamide,0.0,35156.07999999999,139384.04,0.0
MED061843,Benzalkonium Chloride,0.0,35121.360000000015,105896.0,32550.0
MED066813,Sevelamer Hydrochloride,0.0,35054.19999999998,144880.80000000002,8474.16
MED005197,Fexofenadine Hcl,805.69,35053.20000000001,125469.27,22540.17
MED002349,"Ethylhexyl Methoxycinnamate, Octocrylene, Titanium Dioxide",0.0,35039.42999999999,118235.71,27977.98
MED046754,Bisacodyl,0.0,35032.80000000002,175054.0,0.0
MED079464,Azathioprine,0.0,34939.97,89622.75,41989.5
MED104740,Aluminum Zirconium Trichlorohydrex Gly 20%,0.0,34926.70000000001,131097.44999999998,14066.25
MED133059,Docusate Sodium And Sennosides,1823.67,34845.999999999985,127737.0,0.0
MED108913,Mexiletine Hydrochloride,267.48,34834.470000000016,98296.69,2898.83
MED008811,Passiflora Incarnata Flowering Top,0.0,34830.64,118085.2,0.0
MED081415,"Glucagon Injection, Solution",0.0,34827.749999999985,106867.2,60712.96
MED105037,Isosorbide Mononitrate,0.0,34827.520000000004,96802.4,20517.9
MED029213,Levothyroxine Sodium,0.0,34806.24000000002,172212.47999999998,8770.08
MED028879,"Octyl Methoxycinnamate, Zinc Oxide, Titanium Dioxide",0.0,34697.69999999998,144804.5,31816.2
MED094236,Ephedrine Sulfate,0.0,34674.21999999999,125628.3,21300.3
MED041611,Niacinamide,0.0,34657.999999999985,93224.0,0.0
MED037337,Silver Sulfadiazine,0.0,34651.240000000005,92116.31,1915.1
MED106692,Bupropion Hydrochloride,557.19,34603.67000000001,142915.77,34496.91
MED107910,Cyclobenzaprine Hydrochloride,0.0,34577.28,94942.62,33252.85
MED131664,Octinoxate,1021.84,34536.45000000001,91012.65,0.0
MED115512,Sodium Fluoride,0.0,34520.30999999998,112672.18,0.0
MED077616,Heparin Sodium And Dextrose,0.0,34469.109999999986,160321.07,12633.18
MED062063,Vilazodone Hydrochloride,0.0,34418.96999999999,101136.93,72727.68
MED088249,Celecoxib,0.0,34391.03999999998,97906.56,0.0
MED025300,Trazodone Hydrochloride,0.0,34353.0,113517.0,0.0
MED136840,"Avobenzone, Homosalate, Octisalate, Octocrylene",440.22,34340.34,152798.4,34408.8
MED079015,Sulfamethoxazole And Trimethoprim,4607.55,34339.600000000006,98371.82,11583.03
MED040365,Tadalafil,0.0,34337.21000000001,129655.18,14467.96
MED024358,Rifaximin,3103.76,34325.480000000025,98673.72,0.0
MED024806,Ziprasidone Hydrochloride,0.0,34286.06999999999,115569.24,0.0
MED053755,Zinc Oxide,3298.38,34284.82999999999,98459.96,0.0
MED067313,Heparin Sodium,11502.3,34229.16,148119.3,20330.1
MED122719,Allopurinol,0.0,34172.58,114576.38,2671.47
MED039827,Famotidine,0.0,34156.80000000002,108576.0,33421.05
MED080743,"Arnica Rad, Aconitum Nap, Chamomilla, Belladonna, Symphytum, Bellis, Calendula, Echinacea, Echinacea Purp, Hamamelis, Hypericum, Millefolium, Hepar Sulph Calc, Merc Solub.",0.0,34149.94,88722.04000000001,30684.5
MED060897,Topiramate,0.0,34148.5,140669.0,38403.5
MED033110,Petroselinum Sativum,0.0,34109.92,115623.04,0.0
MED101072,Lidocaine,2605.9,34078.18000000001,108508.48,18050.56
MED012718,Prednisone,549.52,34076.16,112581.12,0.0
MED011250,Fluticasone Propionate,0.0,34070.61,121962.33,52269.57
MED005859,Colestipol Hydrochloride,0.0,34060.8,102643.2,10798.92
MED087214,Levetiracetam,915.89,34056.55999999997,150555.36000000002,53964.12
MED103236,Methazolamide,0.0,34032.95999999999,161575.76,26995.95
MED021871,Ibuprofen 200Mg,0.0,34025.67,117940.83,0.0
MED095391,Bisoprolol Fumarate And Hydrochlorothiazide,0.0,34011.240000000005,117571.62,7007.58
MED066195,"Arnica, Calendula, Chamomilla, Echinacea Angustifolia, Echinacea Purpurea, Hepar Sulph Calc, Hypericum, Lgnatia, Ledum Palustre, Ruta, Silicea, Staphysagria",0.0,33963.29999999999,86686.2,6528.22
MED019440,Clematis Erecta,0.0,33945.090000000004,115590.03,8954.4
MED106887,Lidocaine Hydrochloride And Benzalkonium Chloride,0.0,33876.120000000024,160681.08,24469.2
MED028444,Famotidine,0.0,33867.09999999999,115204.63,0.0
MED083496,Leuprolide Acetate,0.0,33816.23999999999,154468.5,71854.75
MED067359,Alcohol,0.0,33780.880000000005,131847.88,32081.68
MED035310,Guaifenesin,0.0,33776.119999999995,129249.82,0.0
MED073701,"Camphor, Eucalyptus Oil, Menthol",0.0,33761.10000000002,119563.2,19297.92
MED006825,Betamethasone Dipropionate,184.24,33757.43999999999,86368.92,0.0
MED059627,Jock Itch Spray,0.0,33744.880000000005,96454.92,0.0
MED134271,Ethyl Alcohol,0.0,33700.29999999999,108193.6,80860.48
MED053124,Ursodiol,0.0,33680.57000000001,119112.54,0.0
MED062174,Glycopyrrolate,611.35,33624.19999999998,90007.48000000001,3033.96
MED022071,"Calcium Phosphate, Iron, Potassium Phosphate, Unspecified Form, Magnesium Phosphate, Dibasic Trihydrate, And Sodium Phosphate",0.0,33565.44,84925.44,11721.48
MED107392,"Phenylephrine, Dextromethorphan Hydrobromide, Acetaminophen, Doxylamine Succinate",0.0,33530.0,88250.0,3265.25
MED011690,Levothyroxine Sodium,0.0,33508.02000000002,160805.55,0.0
MED118035,"Bacitracin Zinc, Neomycin Sulfate , Polymyxin B Sulfate.",0.0,33504.47999999998,163630.08000000002,0.0
MED087540,Niccolum Sulphuricum,0.0,33483.84,91116.48,19274.64
MED124599,Vasopressin,864.35,33453.44,149338.08,0.0
MED042515,5% Lidocaine Cream,0.0,33448.600000000006,126921.4,0.0
MED045827,Ethacrynic Acid,0.0,33363.740000000005,111522.58,0.0
MED090141,Famotidine,0.0,33361.70000000001,102910.0,31626.0
MED015173,Magnesium Citrate,978.69,33290.39999999998,87794.70000000001,0.0
MED114558,Naproxen Sodium,0.0,33259.520000000004,83211.52,9937.09
MED095759,Alcohol Antiseptic,0.0,33221.28,92760.16,0.0
MED020564,Permethrin,0.0,33216.89,96098.17,0.0
MED075728,Venlafaxine Hydrochloride,0.0,33216.60000000002,114663.1,75124.1
MED013065,"Acetaminophen, Dextromethorphan Hbr, Phenylephrine Hcl",1843.15,33214.5,120868.45,0.0
MED026880,Carvedilol,0.0,33213.369999999995,88295.57,0.0
MED094681,Eszopiclone,0.0,33196.53,140920.47,0.0
MED047237,Prasugrel,0.0,33146.84,129033.28,0.0
MED055408,Lamotrigine,0.0,33089.40000000001,84765.78,0.0
MED039319,Lisdexamfetamine Dimesylate,0.0,33065.79999999999,159540.6,0.0
MED128375,Buprenorphine And Naloxone,0.0,33064.2,91773.0,0.0
MED122847,Ethyl Alcohol,0.0,33055.79999999999,115662.0,0.0
MED010138,Lidocaine 4%,0.0,33049.279999999984,92337.74,0.0
MED133977,Diclofenac Sodium,0.0,32963.72,83059.28,0.0
MED066344,"Avobenzone, Homosalate, Octisalate, Octcrylene",0.0,32950.649999999994,112141.35,0.0
MED025949,Ofloxacin,0.0,32950.34999999999,88948.0,0.0
MED025235,Antacid,0.0,32945.78000000001,110880.3,0.0
MED125065,Ethyl Alcohol,0.0,32938.499999999985,96064.5,18389.49
MED134895,"Avobenzone, Homosalate, Octisalate, And Octocrylene",0.0,32928.69,114802.38,0.0
MED005653,Doxepin Hydrochloride,0.0,32925.359999999986,105642.45,0.0
MED079591,"Homosalate, Octisalate, Avobenzone, Octocrylene, Oxybenzone",0.0,32908.0,159478.4,0.0
MED052602,"Avobenzone, Homosalate, Octisalate, And Octocrylene",0.0,32890.23999999999,142250.56,36085.62
MED089164,Candida Albicans,0.0,32855.56000000001,126260.7,0.0
MED066767,Meclizine Hcl,0.0,32836.40999999999,106096.12,0.0
MED060791,Apis Mellifica,0.0,32828.359999999986,134316.32,33321.44
MED042357,Glycerin,576.2,32698.86000000001,150816.91999999998,0.0
MED053028,Nitisinone,0.0,32698.08,121340.64,0.0
MED119367,Tizanidine,319.43,32693.70000000001,147009.6,38671.2
MED114152,Dasatinib,0.0,32674.719999999987,108883.84,2549.12
MED076912,Malus Pumila Whole,0.0,32655.40000000001,84033.84,25687.2
MED107902,Hydralazine Hydrochloride,0.0,32633.37000000001,83678.76,15214.32
MED077191,Cyclobenzaprine Hydrochloride,0.0,32625.54999999999,134766.25,22632.5
MED094054,Allopurinol,0.0,32621.84,91288.8,12276.0
MED082403,Desloratadine And Pseudoephedrine Sulfate,0.0,32570.700000000023,95954.46,0.0
MED068860,Dexamethasone Sodium Phosphate,0.0,32544.71999999997,152692.15000000002,0.0
