Inventory_ID,Medicine_ID,Supplier_ID,Batch_Number,Manufacturing_Date,Expiry_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Reorder_Level,Storage_Temperature,Warehouse_Location,Stock_Status,Last_Restock_Date
INV000558,MED000848,SUP0006,BAT450006,2025-07-06,2027-11-23,217,386.17,516.7,27,Refrigerated (2–8°C),WH-A,In Stock,2025-12-31
INV001358,MED000848,SUP0021,BAT868140,2024-08-22,2026-03-15,792,502.26,605.67,70,Refrigerated (2–8°C),WH-A,In Stock,2025-02-06
INV003173,MED000848,SUP0021,BAT398077,2025-03-22,2027-05-11,428,517.64,703.97,73,Room Temperature,WH-B,In Stock,2025-07-05
INV003484,MED000848,SUP0055,BAT531209,2025-07-09,2027-06-29,179,124.74,151.84,81,Refrigerated (2–8°C),WH-C,In Stock,2025-08-04
INV002578,MED000849,SUP0029,BAT622170,2024-01-08,2025-03-03,866,365.73,452.96,63,Room Temperature,WH-A,In Stock,2024-04-05
INV003631,MED000849,SUP0034,BAT452450,2025-04-08,2027-10-25,728,215.65,278.47,184,Frozen (-20°C),WH-A,In Stock,2025-07-22
INV003867,MED000849,SUP0042,BAT709760,2026-06-10,2028-01-31,10,124.63,166.6,74,Frozen (-20°C),WH-A,Low Stock,2026-07-20
INV004243,MED000849,SUP0013,BAT950133,2024-04-26,2025-05-21,293,312.83,378.22,119,Room Temperature,WH-A,In Stock,2024-05-14
INV003249,MED000850,SUP0009,BAT779855,2026-01-21,2027-07-15,313,350.08,474.93,143,Frozen (-20°C),WH-C,In Stock,2026-04-15
INV003295,MED000850,SUP0047,BAT916521,2025-08-12,2027-02-03,481,310.56,386.16,39,Room Temperature,WH-B,In Stock,2025-09-15
INV004026,MED000850,SUP0019,BAT580755,2025-12-29,2028-10-14,142,251.52,313.69,86,Room Temperature,WH-D,In Stock,2026-02-23
INV004308,MED000850,SUP0004,BAT940863,2026-05-09,2027-11-30,189,424.86,569.33,51,Refrigerated (2–8°C),WH-B,In Stock,2026-05-25
INV001401,MED000851,SUP0016,BAT658162,2025-11-06,2027-03-31,565,284.39,397.2,185,Frozen (-20°C),WH-B,In Stock,2026-04-13
INV004111,MED000851,SUP0058,BAT290497,2023-11-30,2026-11-14,547,193.96,253.99,52,Frozen (-20°C),WH-D,In Stock,2024-01-16
INV000409,MED000852,SUP0070,BAT663123,2025-10-24,2026-12-18,226,399.68,506.08,79,Refrigerated (2–8°C),WH-B,In Stock,2026-02-05
INV002017,MED000852,SUP0007,BAT802136,2023-12-19,2026-02-06,883,178.35,215.31,149,Frozen (-20°C),WH-B,In Stock,2024-01-15
INV002468,MED000852,SUP0049,BAT574396,2026-02-16,2027-05-12,764,594.02,761.99,121,Room Temperature,WH-A,In Stock,2026-07-20
INV003167,MED000852,SUP0001,BAT824834,2025-05-23,2027-12-09,186,203.06,283.92,141,Frozen (-20°C),WH-E,In Stock,2025-09-26
INV004760,MED000852,SUP0067,BAT194862,2024-10-28,2025-11-22,530,273.36,339.5,86,Frozen (-20°C),WH-B,In Stock,2025-03-18
INV000384,MED000853,SUP0062,BAT941235,2026-01-03,2027-05-28,388,368.76,506.13,116,Frozen (-20°C),WH-B,In Stock,2026-06-23
INV001428,MED000853,SUP0063,BAT113597,2025-04-11,2027-11-27,346,189.81,251.25,186,Frozen (-20°C),WH-A,In Stock,2025-06-05
INV003175,MED000853,SUP0010,BAT434443,2025-03-23,2027-02-11,882,202.14,258.79,155,Room Temperature,WH-C,In Stock,2025-09-13
INV003740,MED000853,SUP0051,BAT210472,2023-10-23,2025-09-12,959,361.7,487.84,101,Room Temperature,WH-E,In Stock,2023-12-02
INV004845,MED000853,SUP0024,BAT478228,2023-10-27,2026-08-12,779,498.52,633.27,154,Refrigerated (2–8°C),WH-D,In Stock,2024-04-10
INV000404,MED000854,SUP0041,BAT678944,2023-11-08,2024-11-02,207,521.97,716.19,183,Refrigerated (2–8°C),WH-B,In Stock,2024-01-26
INV002747,MED000854,SUP0036,BAT108456,2025-02-23,2026-05-19,506,119.48,156.26,114,Frozen (-20°C),WH-A,In Stock,2025-05-28
INV003105,MED000854,SUP0071,BAT175542,2025-09-02,2027-11-21,316,594.63,794.09,80,Refrigerated (2–8°C),WH-B,In Stock,2026-01-29
INV001494,MED000855,SUP0009,BAT688971,2024-01-10,2026-10-26,791,28.77,36.12,189,Refrigerated (2–8°C),WH-D,In Stock,2024-03-02
INV002640,MED000855,SUP0055,BAT192820,2024-11-28,2027-11-13,403,322.6,428.59,68,Frozen (-20°C),WH-A,In Stock,2025-03-29
INV000204,MED000856,SUP0023,BAT138105,2025-10-11,2027-12-30,959,526.66,632.97,99,Frozen (-20°C),WH-E,In Stock,2025-12-12
INV001406,MED000856,SUP0022,BAT482956,2024-12-19,2026-06-12,286,543.05,654.21,158,Refrigerated (2–8°C),WH-B,In Stock,2025-05-14
INV003291,MED000856,SUP0061,BAT198168,2025-03-21,2027-09-07,694,259.99,319.39,161,Frozen (-20°C),WH-C,In Stock,2025-08-30
INV004847,MED000856,SUP0009,BAT511501,2023-10-27,2025-09-16,715,359.75,485.78,71,Frozen (-20°C),WH-E,In Stock,2023-11-14
INV000184,MED000857,SUP0032,BAT267457,2025-05-21,2027-11-07,194,301.47,392.8,65,Refrigerated (2–8°C),WH-C,In Stock,2025-08-24
INV000728,MED000857,SUP0024,BAT528368,2024-05-14,2025-05-09,999,145.11,187.22,92,Room Temperature,WH-C,In Stock,2024-08-11
INV000853,MED000857,SUP0062,BAT879241,2023-12-08,2025-11-27,133,189.31,258.14,77,Frozen (-20°C),WH-D,In Stock,2024-02-13
INV000986,MED000858,SUP0071,BAT621249,2026-07-18,2028-10-05,549,233.85,307.79,83,Refrigerated (2–8°C),WH-E,In Stock,2026-07-20
INV003961,MED000858,SUP0072,BAT403740,2023-11-03,2025-04-26,437,243.23,317.33,75,Refrigerated (2–8°C),WH-C,In Stock,2023-12-13
INV000003,MED000860,SUP0029,BAT571029,2025-02-09,2026-02-04,714,207.45,255.39,133,Refrigerated (2–8°C),WH-A,In Stock,2025-04-05
INV001603,MED000860,SUP0073,BAT457875,2023-07-23,2025-10-10,191,440.91,592.66,52,Refrigerated (2–8°C),WH-C,In Stock,2023-09-25
INV001925,MED000860,SUP0063,BAT114671,2026-05-12,2027-06-06,415,531.45,740.72,167,Refrigerated (2–8°C),WH-D,In Stock,2026-07-20
INV002270,MED000860,SUP0003,BAT654567,2024-05-10,2026-06-29,674,195.62,245.74,34,Room Temperature,WH-D,In Stock,2024-09-26
INV001244,MED000862,SUP0043,BAT667759,2025-09-24,2027-12-13,12,207.65,263.56,112,Refrigerated (2–8°C),WH-B,Low Stock,2026-02-28
INV001980,MED000862,SUP0072,BAT586819,2025-10-08,2027-06-30,557,458.7,595.98,195,Refrigerated (2–8°C),WH-E,In Stock,2026-01-10
INV003885,MED000862,SUP0062,BAT101007,2026-02-17,2028-10-04,593,419.43,532.47,186,Frozen (-20°C),WH-C,In Stock,2026-03-29
INV004715,MED000862,SUP0033,BAT437591,2024-04-05,2026-04-25,326,274.34,336.31,167,Room Temperature,WH-B,In Stock,2024-09-30
INV004930,MED000862,SUP0067,BAT114252,2024-02-25,2027-02-09,348,133.93,180.59,194,Room Temperature,WH-E,In Stock,2024-04-01
INV002671,MED000864,SUP0018,BAT451359,2025-07-09,2026-10-02,39,83.93,112.42,198,Room Temperature,WH-C,Low Stock,2025-10-22
INV003715,MED000864,SUP0024,BAT285886,2023-09-27,2026-07-13,876,434.38,549.51,192,Room Temperature,WH-A,In Stock,2024-01-20
INV004495,MED000864,SUP0025,BAT764773,2023-08-15,2025-07-05,612,392.55,522.13,110,Refrigerated (2–8°C),WH-B,In Stock,2023-12-04
INV000002,MED000865,SUP0005,BAT131244,2024-01-28,2025-07-21,517,20.79,25.77,179,Frozen (-20°C),WH-E,In Stock,2024-04-11
INV000486,MED000865,SUP0031,BAT641704,2025-01-27,2026-10-19,828,250.68,343.61,93,Room Temperature,WH-B,In Stock,2025-06-27
INV001624,MED000865,SUP0070,BAT184050,2025-05-10,2027-06-29,697,595.69,755.06,95,Room Temperature,WH-A,In Stock,2025-07-06
INV001854,MED000865,SUP0035,BAT196497,2023-12-19,2024-12-13,402,182.96,222.72,119,Room Temperature,WH-B,In Stock,2024-06-16
INV002230,MED000865,SUP0070,BAT126500,2023-12-14,2026-02-01,904,553.35,753.24,29,Room Temperature,WH-D,In Stock,2024-04-25
INV002276,MED000865,SUP0027,BAT928416,2024-12-16,2027-07-04,184,584.93,797.7,184,Refrigerated (2–8°C),WH-A,Low Stock,2025-03-15
INV002795,MED000865,SUP0023,BAT263122,2023-12-05,2025-07-27,363,133.69,162.79,42,Refrigerated (2–8°C),WH-D,In Stock,2024-01-03
INV004225,MED000865,SUP0010,BAT233860,2024-05-20,2025-07-14,328,65.68,90.48,51,Room Temperature,WH-B,In Stock,2024-08-04
INV002212,MED000866,SUP0060,BAT591324,2024-05-05,2025-05-30,66,65.54,84.69,138,Room Temperature,WH-E,Low Stock,2024-08-19
INV004046,MED000866,SUP0018,BAT520508,2024-08-26,2026-12-14,388,178.78,248.86,115,Frozen (-20°C),WH-D,In Stock,2025-02-06
INV002313,MED000867,SUP0015,BAT854169,2025-09-16,2026-12-10,819,246.66,302.53,145,Frozen (-20°C),WH-A,In Stock,2025-11-13
INV003652,MED000867,SUP0064,BAT781182,2025-07-05,2027-10-23,332,411.25,521.31,112,Room Temperature,WH-E,In Stock,2025-11-21
INV004791,MED000867,SUP0061,BAT980294,2024-06-20,2026-07-10,501,260.45,343.15,75,Refrigerated (2–8°C),WH-C,In Stock,2024-07-22
INV000358,MED000868,SUP0049,BAT992952,2025-07-04,2027-08-23,223,184.78,240.98,144,Frozen (-20°C),WH-D,In Stock,2025-09-21
INV000908,MED000868,SUP0041,BAT908746,2025-08-06,2028-04-22,532,362.96,451.68,194,Refrigerated (2–8°C),WH-A,In Stock,2025-09-22
INV000994,MED000868,SUP0021,BAT385031,2024-01-25,2026-05-14,973,447.17,572.41,57,Room Temperature,WH-B,In Stock,2024-05-15
INV001819,MED000868,SUP0047,BAT613832,2026-01-13,2027-11-04,913,344.87,467.82,32,Refrigerated (2–8°C),WH-C,In Stock,2026-06-14
INV003520,MED000868,SUP0022,BAT155850,2024-04-24,2026-11-10,794,573.88,717.76,165,Frozen (-20°C),WH-A,In Stock,2024-07-18
INV003844,MED000868,SUP0063,BAT250211,2025-06-23,2026-07-18,929,420.12,508.96,153,Frozen (-20°C),WH-C,In Stock,2025-08-09
INV000683,MED000869,SUP0028,BAT639231,2024-10-29,2026-11-18,779,78.55,95.99,105,Room Temperature,WH-D,In Stock,2024-12-11
INV000985,MED000869,SUP0062,BAT827104,2025-11-14,2028-06-01,341,482.27,641.8,60,Room Temperature,WH-D,In Stock,2026-05-10
INV003112,MED000869,SUP0043,BAT135001,2024-11-29,2027-09-15,321,210.08,271.07,119,Room Temperature,WH-B,In Stock,2025-03-15
INV003784,MED000869,SUP0025,BAT357785,2025-01-24,2028-01-09,119,416.24,510.58,92,Refrigerated (2–8°C),WH-D,In Stock,2025-02-23
INV003866,MED000869,SUP0050,BAT512346,2024-10-31,2026-10-21,311,109.24,132.7,147,Room Temperature,WH-B,In Stock,2025-04-21
INV000590,MED000870,SUP0001,BAT706012,2026-05-06,2029-03-21,729,165.2,228.85,153,Frozen (-20°C),WH-C,In Stock,2026-07-20
INV004203,MED000870,SUP0033,BAT440526,2024-08-09,2027-07-25,100,452.48,567.44,135,Refrigerated (2–8°C),WH-A,Low Stock,2024-10-22
INV001169,MED000871,SUP0052,BAT373363,2023-11-09,2025-07-01,745,207.21,282.57,81,Refrigerated (2–8°C),WH-D,In Stock,2024-03-27
INV001177,MED000871,SUP0066,BAT879598,2023-09-06,2025-05-28,469,64.31,89.64,76,Frozen (-20°C),WH-D,In Stock,2023-11-30
INV001185,MED000872,SUP0010,BAT493935,2024-04-06,2027-03-22,165,450.15,555.14,158,Refrigerated (2–8°C),WH-A,In Stock,2024-04-24
INV001228,MED000872,SUP0020,BAT398806,2025-04-18,2027-04-08,35,575.32,738.91,91,Room Temperature,WH-D,Low Stock,2025-09-03
INV001952,MED000872,SUP0004,BAT733565,2025-03-28,2026-10-19,708,462.7,575.38,56,Refrigerated (2–8°C),WH-E,In Stock,2025-09-05
INV003504,MED000872,SUP0019,BAT784251,2024-07-28,2026-09-16,594,492.17,631.03,194,Room Temperature,WH-D,In Stock,2024-09-09
INV004347,MED000872,SUP0034,BAT486220,2024-03-09,2025-08-31,702,195.78,259.63,37,Room Temperature,WH-A,In Stock,2024-03-25
INV001775,MED000873,SUP0055,BAT725119,2024-12-21,2027-03-11,209,338.95,429.37,55,Frozen (-20°C),WH-B,In Stock,2025-01-12
INV000264,MED000874,SUP0060,BAT343118,2025-10-27,2028-06-13,190,396.1,506.66,188,Frozen (-20°C),WH-E,In Stock,2025-12-28
INV000532,MED000874,SUP0040,BAT734775,2025-05-25,2027-07-14,134,393.22,517.56,77,Frozen (-20°C),WH-B,In Stock,2025-10-25
INV001298,MED000875,SUP0020,BAT371426,2024-10-19,2027-04-07,545,393.9,488.46,142,Frozen (-20°C),WH-C,In Stock,2025-01-25
INV003311,MED000875,SUP0001,BAT414210,2023-11-18,2025-05-11,412,267.57,345.68,91,Frozen (-20°C),WH-E,In Stock,2024-04-03
INV004088,MED000875,SUP0021,BAT724083,2023-12-23,2025-08-14,972,294.65,367.5,175,Refrigerated (2–8°C),WH-D,In Stock,2024-04-06
INV001623,MED000876,SUP0063,BAT991546,2024-09-13,2026-01-06,715,58.18,71.54,187,Refrigerated (2–8°C),WH-A,In Stock,2024-11-23
INV004422,MED000876,SUP0043,BAT575009,2024-05-29,2025-05-24,620,36.28,48.9,159,Room Temperature,WH-D,In Stock,2024-10-17
INV004966,MED000876,SUP0007,BAT876458,2025-04-07,2027-09-24,409,561.34,726.71,184,Frozen (-20°C),WH-E,In Stock,2025-08-19
INV000010,MED000878,SUP0075,BAT518801,2025-07-31,2027-02-21,521,59.09,71.46,151,Room Temperature,WH-B,In Stock,2025-09-19
INV002654,MED000878,SUP0006,BAT158806,2025-07-29,2028-07-13,4,114.26,143.28,179,Frozen (-20°C),WH-B,Low Stock,2025-08-24
INV003286,MED000878,SUP0067,BAT655031,2025-08-01,2028-02-17,269,318.07,417.06,58,Frozen (-20°C),WH-E,In Stock,2025-10-07
INV001030,MED000879,SUP0017,BAT767181,2025-09-27,2028-08-12,412,312.78,402.7,106,Room Temperature,WH-B,In Stock,2025-11-25
INV002552,MED000879,SUP0002,BAT495588,2023-12-04,2026-10-19,397,255.13,318.43,109,Refrigerated (2–8°C),WH-C,In Stock,2023-12-31
INV002883,MED000879,SUP0075,BAT208722,2024-01-18,2025-05-12,979,479.07,590.81,75,Refrigerated (2–8°C),WH-B,In Stock,2024-03-05
INV000133,MED000880,SUP0074,BAT524068,2025-11-22,2027-08-14,414,579.89,715.8,30,Frozen (-20°C),WH-D,In Stock,2026-01-05
INV001829,MED000881,SUP0045,BAT830264,2025-09-18,2028-09-02,49,334.69,466.81,143,Frozen (-20°C),WH-B,Low Stock,2026-02-16
INV004204,MED000881,SUP0005,BAT916975,2025-05-13,2027-12-29,105,416.16,517.14,49,Frozen (-20°C),WH-A,In Stock,2025-08-09
INV004668,MED000881,SUP0059,BAT775173,2024-11-17,2027-02-05,541,531.9,655.78,161,Refrigerated (2–8°C),WH-A,In Stock,2025-03-28
INV000253,MED000882,SUP0018,BAT415029,2025-05-07,2027-11-23,490,110.69,141.64,105,Refrigerated (2–8°C),WH-C,In Stock,2025-07-12
INV001154,MED000882,SUP0067,BAT391772,2025-04-24,2026-07-18,291,75.54,94.79,67,Refrigerated (2–8°C),WH-B,In Stock,2025-08-05
INV001606,MED000883,SUP0072,BAT117229,2023-12-24,2025-03-18,917,142.63,195.88,60,Room Temperature,WH-D,In Stock,2024-05-31
INV003233,MED000883,SUP0062,BAT846283,2025-01-15,2026-04-10,236,461.2,565.46,150,Refrigerated (2–8°C),WH-B,In Stock,2025-05-10
INV003299,MED000883,SUP0051,BAT854972,2023-09-05,2026-07-21,212,250.94,316.4,64,Refrigerated (2–8°C),WH-E,In Stock,2024-01-11
INV002258,MED000884,SUP0064,BAT764846,2025-09-10,2028-02-27,984,528.97,714.91,78,Frozen (-20°C),WH-E,In Stock,2025-11-14
INV002344,MED000884,SUP0004,BAT565495,2026-07-19,2028-08-07,793,192.55,233.59,82,Room Temperature,WH-D,In Stock,2026-07-20
INV003473,MED000884,SUP0057,BAT362206,2026-02-08,2028-11-24,886,86.69,108.35,119,Room Temperature,WH-E,In Stock,2026-03-20
INV000586,MED000885,SUP0051,BAT755584,2025-05-02,2028-02-16,415,263.94,327.88,122,Room Temperature,WH-D,In Stock,2025-08-22
INV001082,MED000885,SUP0075,BAT184638,2025-03-07,2026-09-28,484,152.99,204.35,115,Refrigerated (2–8°C),WH-D,In Stock,2025-03-30
INV003407,MED000885,SUP0027,BAT311907,2025-03-08,2027-02-26,287,259.09,346.75,190,Refrigerated (2–8°C),WH-D,In Stock,2025-07-20
INV004038,MED000885,SUP0005,BAT338314,2025-09-03,2027-02-25,235,497.13,667.3,174,Frozen (-20°C),WH-D,In Stock,2026-01-31
INV004543,MED000885,SUP0016,BAT108687,2024-05-11,2026-08-29,643,460.0,561.85,110,Room Temperature,WH-E,In Stock,2024-08-22
INV001094,MED000886,SUP0019,BAT767101,2023-09-03,2025-01-25,838,148.21,193.01,193,Frozen (-20°C),WH-E,In Stock,2023-10-24
INV001460,MED000886,SUP0060,BAT532458,2024-07-13,2025-07-08,918,395.68,550.74,36,Refrigerated (2–8°C),WH-C,In Stock,2024-12-22
INV002964,MED000886,SUP0039,BAT983348,2026-02-03,2028-02-23,885,190.5,234.15,190,Frozen (-20°C),WH-D,In Stock,2026-03-07
INV003211,MED000886,SUP0023,BAT584107,2025-12-12,2028-04-30,89,298.67,375.75,72,Room Temperature,WH-A,In Stock,2026-04-12
INV000733,MED000887,SUP0019,BAT373055,2024-03-16,2026-01-05,130,523.65,715.81,152,Frozen (-20°C),WH-C,Low Stock,2024-04-11
INV002725,MED000887,SUP0010,BAT616440,2024-09-25,2027-05-13,416,61.35,78.63,87,Room Temperature,WH-B,In Stock,2024-12-29
INV003176,MED000887,SUP0042,BAT843074,2025-03-19,2026-05-13,952,103.32,141.64,32,Frozen (-20°C),WH-E,In Stock,2025-08-14
INV000063,MED000888,SUP0047,BAT766459,2026-02-16,2028-12-02,445,441.61,615.2,70,Refrigerated (2–8°C),WH-E,In Stock,2026-04-11
INV002282,MED000889,SUP0035,BAT166290,2023-08-14,2024-08-08,347,303.01,384.05,83,Refrigerated (2–8°C),WH-D,In Stock,2024-01-28
INV003510,MED000889,SUP0004,BAT614700,2026-01-26,2027-07-20,325,220.4,295.13,177,Frozen (-20°C),WH-A,In Stock,2026-07-20
INV003669,MED000889,SUP0069,BAT379935,2026-01-14,2028-11-29,835,443.14,602.78,32,Refrigerated (2–8°C),WH-A,In Stock,2026-05-21
INV002473,MED000890,SUP0040,BAT246918,2025-08-30,2026-09-24,562,151.57,204.67,123,Refrigerated (2–8°C),WH-B,In Stock,2025-10-12
INV004860,MED000890,SUP0019,BAT231216,2024-06-30,2026-08-19,135,67.27,85.3,135,Frozen (-20°C),WH-A,Low Stock,2024-11-05
INV000482,MED000891,SUP0068,BAT770864,2026-07-18,2028-04-08,493,140.14,170.68,163,Refrigerated (2–8°C),WH-C,In Stock,2026-07-20
INV002334,MED000891,SUP0042,BAT973278,2025-09-13,2027-06-05,760,564.19,692.31,195,Room Temperature,WH-C,In Stock,2025-11-07
INV002756,MED000891,SUP0047,BAT951375,2025-03-01,2026-07-24,255,110.07,152.86,168,Room Temperature,WH-E,In Stock,2025-05-27
INV003459,MED000891,SUP0038,BAT604086,2025-02-09,2026-06-04,314,509.7,637.91,95,Frozen (-20°C),WH-E,In Stock,2025-06-09
INV003541,MED000891,SUP0051,BAT477127,2023-08-15,2024-12-07,348,481.07,583.76,177,Refrigerated (2–8°C),WH-C,In Stock,2024-01-09
INV002562,MED000892,SUP0051,BAT292750,2024-01-22,2026-03-12,101,180.82,222.66,149,Room Temperature,WH-B,Low Stock,2024-03-17
INV003978,MED000892,SUP0033,BAT367668,2024-02-01,2025-09-23,2,40.17,54.1,26,Room Temperature,WH-D,Low Stock,2024-05-04
INV004283,MED000892,SUP0040,BAT377036,2024-07-08,2027-02-23,985,121.94,155.12,98,Room Temperature,WH-D,In Stock,2024-12-23
INV002608,MED000893,SUP0012,BAT211886,2025-08-08,2027-11-26,434,586.77,717.36,157,Frozen (-20°C),WH-E,In Stock,2025-11-30
INV003290,MED000893,SUP0056,BAT872214,2026-06-28,2028-06-17,687,244.95,316.36,34,Refrigerated (2–8°C),WH-D,In Stock,2026-07-20
INV002224,MED000894,SUP0010,BAT715195,2023-09-15,2025-04-07,265,507.82,657.82,62,Refrigerated (2–8°C),WH-B,In Stock,2024-02-11
INV001911,MED000895,SUP0028,BAT661544,2025-08-19,2027-06-10,563,439.55,604.88,45,Frozen (-20°C),WH-D,In Stock,2026-01-21
INV002406,MED000895,SUP0021,BAT244148,2024-08-19,2027-02-05,720,563.73,710.32,102,Frozen (-20°C),WH-B,In Stock,2025-01-16
INV000244,MED000896,SUP0030,BAT979414,2023-12-23,2025-10-13,787,573.14,733.24,182,Refrigerated (2–8°C),WH-A,In Stock,2024-06-09
INV000794,MED000896,SUP0024,BAT535092,2023-09-08,2025-12-26,391,59.16,82.58,90,Frozen (-20°C),WH-B,In Stock,2023-12-13
INV004342,MED000896,SUP0050,BAT438284,2025-03-11,2027-06-29,983,511.73,691.37,86,Frozen (-20°C),WH-B,In Stock,2025-06-07
INV001879,MED000897,SUP0033,BAT649472,2024-11-27,2026-09-18,430,40.98,56.24,160,Frozen (-20°C),WH-D,In Stock,2025-01-19
INV002734,MED000897,SUP0035,BAT173127,2024-08-01,2026-05-23,901,379.46,519.33,42,Refrigerated (2–8°C),WH-D,In Stock,2025-01-05
INV004056,MED000897,SUP0012,BAT369233,2023-07-23,2025-10-10,76,537.79,712.87,186,Frozen (-20°C),WH-A,Low Stock,2023-12-07
INV000333,MED000898,SUP0054,BAT274418,2025-11-14,2028-02-02,359,228.33,311.84,164,Frozen (-20°C),WH-B,In Stock,2026-03-05
INV002003,MED000898,SUP0037,BAT167540,2026-02-28,2027-10-21,38,128.66,162.59,102,Room Temperature,WH-B,Low Stock,2026-05-02
INV002873,MED000898,SUP0005,BAT501832,2026-02-17,2028-08-05,276,24.9,32.58,172,Frozen (-20°C),WH-E,In Stock,2026-07-20
INV003320,MED000898,SUP0011,BAT626035,2025-12-23,2028-09-08,78,9.63,11.58,148,Refrigerated (2–8°C),WH-E,Low Stock,2026-05-13
INV004578,MED000899,SUP0022,BAT763055,2025-03-27,2027-07-15,101,55.87,71.87,198,Frozen (-20°C),WH-B,Low Stock,2025-07-26
INV000769,MED000900,SUP0054,BAT906584,2023-08-03,2025-02-23,349,305.49,371.8,98,Refrigerated (2–8°C),WH-D,In Stock,2023-12-17
INV004134,MED000900,SUP0030,BAT217128,2024-06-02,2026-04-23,431,80.7,103.34,52,Frozen (-20°C),WH-D,In Stock,2024-08-12
INV004325,MED000900,SUP0002,BAT146233,2025-12-15,2028-05-03,923,135.88,172.84,92,Refrigerated (2–8°C),WH-B,In Stock,2026-01-18
INV000714,MED000901,SUP0053,BAT366659,2023-11-12,2026-01-30,383,193.31,248.36,53,Frozen (-20°C),WH-B,In Stock,2024-04-11
INV004588,MED000901,SUP0038,BAT427213,2024-06-25,2025-12-17,907,27.33,33.51,121,Refrigerated (2–8°C),WH-C,In Stock,2024-12-15
INV001133,MED000903,SUP0024,BAT370539,2025-02-05,2026-09-28,130,380.05,467.23,83,Frozen (-20°C),WH-A,In Stock,2025-06-26
INV002481,MED000903,SUP0064,BAT782236,2025-12-28,2028-01-17,526,35.8,46.74,74,Refrigerated (2–8°C),WH-E,In Stock,2026-02-05
INV002684,MED000903,SUP0030,BAT809570,2024-02-10,2025-07-04,287,497.53,649.88,83,Frozen (-20°C),WH-E,In Stock,2024-04-20
INV003874,MED000903,SUP0053,BAT979907,2025-06-29,2026-10-22,923,575.49,771.52,67,Refrigerated (2–8°C),WH-A,In Stock,2025-11-21
INV003999,MED000903,SUP0002,BAT870780,2025-07-02,2028-03-18,509,221.68,308.44,27,Frozen (-20°C),WH-C,In Stock,2025-10-18
INV004752,MED000905,SUP0059,BAT408818,2024-08-20,2026-08-10,849,329.57,459.56,92,Frozen (-20°C),WH-E,In Stock,2024-09-17
INV002177,MED000906,SUP0066,BAT997852,2025-01-23,2027-08-11,484,498.77,664.6,144,Frozen (-20°C),WH-A,In Stock,2025-04-23
INV003638,MED000906,SUP0054,BAT614188,2026-04-02,2027-11-23,211,130.07,174.27,184,Room Temperature,WH-B,In Stock,2026-06-02
INV001681,MED000907,SUP0037,BAT509718,2024-06-17,2025-07-12,906,436.98,591.06,60,Refrigerated (2–8°C),WH-B,In Stock,2024-10-24
INV002620,MED000907,SUP0011,BAT253539,2023-12-17,2025-01-10,733,88.78,111.78,96,Refrigerated (2–8°C),WH-D,In Stock,2024-02-06
INV003767,MED000907,SUP0032,BAT860305,2024-04-27,2026-09-14,578,75.09,100.46,31,Room Temperature,WH-B,In Stock,2024-06-28
INV004850,MED000907,SUP0036,BAT690863,2024-01-28,2025-04-22,445,203.04,244.59,137,Frozen (-20°C),WH-A,In Stock,2024-06-13
INV004451,MED000908,SUP0056,BAT807508,2024-09-08,2025-12-02,589,250.38,302.07,97,Frozen (-20°C),WH-D,In Stock,2025-02-22
INV004695,MED000908,SUP0032,BAT398188,2026-04-13,2027-08-06,923,60.99,78.36,91,Refrigerated (2–8°C),WH-B,In Stock,2026-07-12
INV001136,MED000909,SUP0015,BAT635859,2023-12-26,2025-07-18,333,225.96,308.33,171,Refrigerated (2–8°C),WH-A,In Stock,2024-03-02
INV003438,MED000909,SUP0053,BAT724594,2025-07-29,2027-06-19,615,224.12,283.85,78,Frozen (-20°C),WH-A,In Stock,2025-11-11
INV003708,MED000909,SUP0046,BAT598928,2024-10-24,2026-08-15,317,556.42,699.76,167,Room Temperature,WH-B,In Stock,2025-01-29
INV003910,MED000909,SUP0039,BAT945951,2025-03-20,2027-12-05,544,589.94,746.05,62,Frozen (-20°C),WH-D,In Stock,2025-08-14
INV004187,MED000909,SUP0037,BAT185095,2025-03-28,2027-09-14,376,55.84,70.77,145,Room Temperature,WH-B,In Stock,2025-04-23
INV000793,MED000910,SUP0011,BAT946118,2026-07-17,2029-02-01,411,31.77,43.6,175,Room Temperature,WH-C,In Stock,2026-07-20
INV000865,MED000910,SUP0007,BAT727263,2023-07-30,2024-08-23,785,557.65,710.96,76,Room Temperature,WH-B,In Stock,2023-11-18
INV002247,MED000910,SUP0043,BAT887854,2025-10-02,2027-07-24,615,84.67,102.56,182,Room Temperature,WH-B,In Stock,2026-03-22
INV004555,MED000910,SUP0050,BAT950038,2024-01-12,2026-08-29,766,24.87,31.61,135,Frozen (-20°C),WH-A,In Stock,2024-07-07
INV004686,MED000910,SUP0049,BAT664520,2026-04-22,2029-02-05,830,409.91,538.83,81,Room Temperature,WH-D,In Stock,2026-07-20
INV000925,MED000912,SUP0018,BAT705103,2026-04-20,2029-02-03,535,365.67,476.15,115,Frozen (-20°C),WH-A,In Stock,2026-07-20
INV001143,MED000912,SUP0053,BAT479459,2023-12-31,2025-11-20,517,549.21,730.82,44,Frozen (-20°C),WH-B,In Stock,2024-06-06
INV002858,MED000912,SUP0056,BAT467531,2025-09-04,2028-08-19,596,291.44,370.81,34,Refrigerated (2–8°C),WH-E,In Stock,2025-12-09
